objid_1,ra,dec,l,b,gr,ug,ur,teff_adop,teff_adop_unc,logg_adop,logg_adop_unc,logg_annrr,logg_annrr_unc,logg_spec,logg_spec_unc,rv_adop,rv_adop_unc,abs_mag_gr,abs_mag_gr_unc,abs_mag_ur,abs_mag_ur_unc,dist_gr,dist_gr_unc,dist_ur,dist_ur_unc,probability
1237652947995263106,15.0667690698594,-9.61123652401934,130.130433473424,-72.3594381722038,-0.0134508000000011,1.1069923,1.0935415,7610.62,43.809254,4.223874,0.29024458,3.5687752,0.114,4.269942,0.3983161,-52.65319399999999,9.45629,0.339379400866739,0.016236091807471,0.447359902299089,0.0356715050837673,51935.8853975172,580.067267707847,49416.4382101823,410.202797144732,93.46
1237652947995525177,15.6113170018913,-9.57938230645711,131.869935088,-72.2598107483344,-0.0886529800000027,1.2093294,1.12067642,7967.031,3.903792,3.259166,0.24339017,2.8421664,0.0967,3.066277,0.18058258,-47.099987,4.918283,0.396342330320601,0.0315036282269362,0.431404516861346,0.0245862577048048,37015.2591192273,746.69777156729,36422.3829782507,510.588344665693,100.0
1237652947996115074,17.0566190417208,-9.54342341637147,136.419748109158,-71.9741056701903,-0.0451448999999968,1.2068364,1.1616915,7717.675,66.26367,3.43947,0.40686435,3.0888166,0.0904,3.4492874,0.5822943,-50.882870000000004,4.0460614999999995,0.361261636793106,0.0221788635487142,0.408702378040986,0.0225706169229148,37915.0936162423,561.274895559208,37095.7353376561,397.59663838546,100.0
1237652947996246074,17.2839796875862,-9.41825462274255,137.037608914559,-71.8036111901287,-0.108696200000001,1.1259069,1.0172107,8325.405,392.58008,3.7912092,0.3615733,3.135334,0.1352,3.5259404,0.39060628,-48.330653999999996,4.884962000000001,0.414902858339109,0.0311990419879163,0.496807805777112,0.0318864246620122,39957.2387238691,730.261827481633,38478.1761831261,434.754080552367,99.99
1237652947996967003,18.983232148404,-9.30395871270455,142.059748373677,-71.2603047288149,-0.0387070999999999,0.895622900000003,0.8569158,7955.707,19.851238,4.33428,0.31461826,3.8375425,0.1252,4.35826,0.5207174,-150.37923999999998,12.72974,0.356591429315558,0.0229556884837462,0.629322760439241,0.072381958419071,74893.9806470122,1138.07958441704,66054.2320676884,721.351078607476,52.03
1237652947998081083,21.4936718002042,-9.32370110942827,149.161468247024,-70.4161515026447,-0.168869210000004,1.1885582,1.01968898999999,8255.366,32.523052,3.0609303,0.25332543,3.0609303,0.0769,3.4313493,0.37041894,-53.327827,6.4651847,0.482776333106867,0.03775026438725,0.495086065130512,0.0272411630973161,35506.4892812495,689.903877419561,35305.7780732768,306.539322065661,100.0
1237652948532723827,16.3406860055191,-9.10078520924775,133.925155305761,-71.6746668116123,-0.198409099999999,1.1421771,0.943767999999999,8330.081,196.19408,3.5096562,0.29913926,3.0336447,0.113,3.2576199,0.22397518,-65.92803,5.1798306,0.524932831477287,0.0473032831927139,0.551935106085395,0.0378645715582804,35831.6587779658,873.914484131866,35388.850716898,388.315278661658,100.0
1237652948533051472,17.1626746624151,-8.95711499176247,136.354002866287,-71.3788841535553,-0.142379900000002,1.1516348,1.0092549,8425.768,179.08882,3.4249325,0.3357044,2.9371243,0.0935,3.132121,0.19499685,-79.415634,5.6857495,0.450344783337194,0.0382112465517162,0.502392074747421,0.0327681149777749,36504.7873859855,741.766956140964,35640.2190861132,362.276587895948,100.0
1237669762263810276,344.000397928323,6.7789413327228,79.2361911553728,-46.0698128127003,-0.0369312000000015,1.0056442,0.968712999999997,8018.26,62.37288,4.107734,0.27560166,3.597022,0.0961,4.008823,0.4118009,-100.12657,10.971084,0.355324301957226,0.0181432463426533,0.532273572461608,0.0404607200817854,52926.9879998221,656.898241087235,48785.1141494647,447.943905435628,89.7
1237667228221702153,30.3188637968368,6.44239230405728,152.194190950419,-52.4161150190466,-0.1273187,1.2560268,1.1287081,8245.703,358.5239,3.6308353,0.33840594,3.165865,0.059,3.4020178,0.34838894,-110.21795,4.6907309999999995,0.433776530584079,0.0285031772769519,0.426829014552123,0.0218630131973151,33424.5134338105,547.427714023957,33531.6247294625,328.546392821596,100.0
